0	0
0,02	1,449
0,3533334	1,445076
0,4008001	0,9543533
0,4178464	0,8592033
0,4288328	0,8170688
0,4424383	0,7954248
0,4603035	0,7632538
0,4771414	0,7335111
0,4902842	0,721
0,5036249	0,6907592
0,5212083	0,6664413
0,5392594	0,6428455
0,5571952	0,6194788
0,5734643	0,5993935
0,5853435	0,5864925
0,5982348	0,5759
0,6104137	0,565607
0,6210926	0,5581118
0,6319517	0,5507141
0,6430694	0,5452498
0,6548309	0,5407336
0,6653174	0,5366567
0,6798608	0,5338299
0,6914445	0,5325426
0,7047858	0,5321782
0,7171136	0,5336419
0,7366399	0,5358907
0,7478752	0,542168
0,758855	0,5474747
0,7705308	0,5533209
0,7824925	0,5605994
0,7947127	0,5703216
0,8064696	0,5790211
0,8225031	0,5934509
0,8338798	0,6060234
0,8494285	0,622581
0,8615394	0,63648
0,8741052	0,6524733
0,8854519	0,667176
0,8969308	0,6842903
0,9092742	0,7001845
0,92133	0,7183925
0,9320877	0,7366432
0,9433984	0,7540281
0,9558492	0,772522
0,9676436	0,791927
0,9785081	0,8118345
0,991311	0,8307774
1,003647	0,8532706
1,01973	0,8793606
1,035148	0,904791
1,048572	0,9198633
1,060355	0,9550647
1,072443	0,9756796
1,084128	0,9954879
1,095643	1,016032
1,10792	1,035393
1,119616	1,055362
1,131818	1,07429
1,143418	1,093533
1,155441	1,112338
1,167732	1,130379
1,178492	1,147534
1,191025	1,163481
1,202235	1,179895
1,214643	1,195348
1,226835	1,210801
1,237889	1,223259
1,248664	1,235594
1,260464	1,24761
1,272851	1,259435
1,28352	1,268968
1,29577	1,27866
1,308254	1,287215
1,320322	1,29506
1,331541	1,30168
1,345793	1,306943
1,356593	1,312246
1,368956	1,315588
1,380095	1,318018
1,390489	1,319327
1,403572	1,319961
1,416362	1,318812
1,429231	1,316761
1,439614	1,314818
1,449987	1,311399
1,463038	1,306083
1,476911	1,29912
1,490424	1,291311
1,504003	1,283041
1,517223	1,272363
1,533477	1,261133
1,547736	1,246701
1,561289	1,232094
1,574486	1,217766
1,587639	1,204282
1,599933	1,188843
1,612854	1,172597
1,629341	1,156661
1,64182	1,134541
1,654891	1,116337
1,667985	1,099436
1,681114	1,079206
1,695042	1,059382
1,709327	1,039284
1,722897	1,016899
1,736341	0,9969549
1,749827	0,9766874
1,762521	0,9575221
1,776196	0,9361697
1,789732	0,9162744
1,803417	0,8980874
1,817564	0,876846
1,830552	0,8574663
1,843156	0,8402429
1,856808	0,8222684
1,870434	0,8052197
1,88282	0,7887566
1,896502	0,7730342
1,909215	0,7629563
1,921821	0,744105
1,935582	0,7307605
1,948421	0,7186073
1,961039	0,7065806
1,974429	0,6957638
1,987646	0,6865988
2,000008	0,6776215
2,013509	0,6693509
2,02681	0,6625545
2,040042	0,6565781
2,054086	0,6520392
2,067338	0,6481526
2,079304	0,6456618
2,092976	0,6442686
2,106217	0,643662
2,118975	0,6445028
2,132466	0,6463852
2,146896	0,6491907
2,159578	0,6533419
2,172944	0,6583601
2,186733	0,663868
2,19917	0,6712621
2,212147	0,6786593
2,225499	0,6874843
2,235644	0,6940311
2,24851	0,7048987
2,2612	0,7162696
2,274753	0,7285882
2,288327	0,7407057
2,300571	0,7534639
2,313682	0,7676338
2,327101	0,7812784
2,340191	0,7963772
2,350787	0,8089277
2,363551	0,8243036
2,377179	0,8413934
2,390051	0,8577845
2,40263	0,8730056
2,415868	0,89036
2,42897	0,9074317
2,441467	0,9237242
2,45484	0,9407727
2,468648	0,9573435
2,481741	0,9754035
2,492143	0,9809772
2,505508	1,004802
2,518031	1,021091
2,531367	1,037759
2,54473	1,05268
2,558349	1,069128
2,571384	1,08417
2,583525	1,097195
2,597395	1,110634
2,611206	1,125252
2,624217	1,137595
2,637611	1,149534
2,650876	1,160071
2,662923	1,169909
2,676287	1,179466
2,689956	1,188282
2,703723	1,196221
2,716432	1,202862
2,729723	1,208961
2,743354	1,214053
2,757152	1,218279
2,771274	1,22155
2,787588	1,223788
2,801094	1,225084
2,813779	1,224975
2,828285	1,224104
2,84103	1,222155
2,854941	1,219109
2,868447	1,215596
2,882691	1,210615
2,89428	1,205778
2,907931	1,199149
2,920346	1,192154
2,934474	1,183717
2,948331	1,174965
2,962498	1,16489
2,97285	1,15686
2,987992	1,145741
3,002842	1,132841
3,014245	1,121998
3,026318	1,111559
3,040003	1,096518
3,054446	1,082468
3,069479	1,06835
3,084426	1,052176
3,0971	1,046118
3,108701	1,026661
3,118985	1,014024
3,133421	0,9975654
3,149033	0,9813029
3,159433	0,9683473
3,170034	0,9580829
3,180435	0,9456507
3,191932	0,9327523
3,202448	0,9217967
3,21366	0,9091257
3,224181	0,8976542
3,234624	0,8871611
3,249969	0,871963
3,263986	0,8571185
3,274085	0,8473262
3,288674	0,8343995
3,302782	0,821672
3,312791	0,812851
3,32728	0,8011689
3,341556	0,7900155
3,352819	0,7827371
3,367656	0,7727357
3,381855	0,7638409
3,393722	0,7608663
3,40908	0,7497253
3,423111	0,7431461
3,433653	0,7394402
3,448383	0,734603
3,462415	0,7308111
3,472695	0,7288773
3,487444	0,7267041
3,501744	0,7255719
3,516531	0,7255228
3,526613	0,7258347
3,54107	0,7274141
3,55158	0,7290636
3,566836	0,7321122
3,580266	0,7362167
3,590405	0,7395979
3,605104	0,7448386
3,618574	0,7510642
3,632957	0,7581788
3,647177	0,7656306
3,65753	0,7713972
3,668726	0,7781246
3,683753	0,7885748
3,698214	0,7995863
3,714399	0,8065021
3,729261	0,823105
3,743779	0,8356699
3,754173	0,8441507
3,769613	0,8571603
3,784526	0,8709526
3,79578	0,8819
3,806277	0,8910946
3,819975	0,9044563
3,831781	0,9140004
3,8428	0,9258507
3,853431	0,936043
3,868195	0,949762
3,881801	0,9638698
3,893165	0,9741496
3,903339	0,9832773
3,91378	0,9934859
3,928442	1,006422
3,94281	1,019859
3,953741	1,028707
3,968991	1,041014
3,983287	1,053638
3,9935	1,061295
4,015012	1,072765
4,029871	1,087706
4,044567	1,09765
4,05558	1,104337
4,065587	1,11002
4,07585	1,115572
4,08672	1,120982
4,101236	1,128043
4,115776	1,13414
4,126309	1,137846
4,140816	1,14275
4,151431	1,145437
4,166584	1,148821
4,180732	1,151141
4,19111	1,152367
4,205964	1,153422
4,220998	1,15342
4,23572	1,152571
4,250567	1,150957
4,263474	1,148825
4,273574	1,146644
4,288279	1,14312
4,301897	1,138915
4,315799	1,133873
4,33121	1,130441
4,345991	1,121232
4,359885	1,113959
4,370123	1,10922
4,383628	1,10104
4,397831	1,092597
4,408433	1,086484
4,421625	1,076932
4,436385	1,067182
4,446682	1,059954
4,460635	1,049349
4,470869	1,041714
4,485425	1,030914
4,499968	1,019107
4,510201	1,011242
4,524058	0,9993455
4,534991	0,9913086
4,550127	0,9792868
4,565289	0,9663841
4,577801	0,9560391
4,588223	0,9475766
4,603504	0,9354055
4,618245	0,9233392
4,636443	0,9119607
4,646602	0,901785
4,660411	0,8911372
4,67049	0,8839287
4,684385	0,8741734
4,698535	0,8643631
4,708793	0,8580512
4,723234	0,8487597
4,733807	0,8428653
4,748696	0,8347919
4,763432	0,8266588
4,773753	0,821838
4,788877	0,8152338
4,798921	0,8109269
4,80946	0,8070939
4,823852	0,8018678
4,838398	0,7976938
4,853142	0,7942413
4,863718	0,7919637
4,874265	0,790239
4,890233	0,7884004
4,904625	0,7871565
4,914929	0,7870417
4,925517	0,7869486
4,940488	0,78781
4,952486	0,7881254
4,967406	0,7907978
4,981311	0,79366
4,991799	0,7959803
5,008033	0,7997057
5,019521	0,8035898
5,030358	0,8071984
5,040518	0,8111436
5,050775	0,8152674
5,06548	0,8213067
5,079882	0,8282906
5,090871	0,8330413
5,106789	0,8414354
5,117239	0,8477005
5,12729	0,853263
5,137551	0,8594216
5,147698	0,8654327
5,162042	0,8747772
5,172425	0,8815898
5,182555	0,8882425
5,192745	0,8948436
5,202901	0,9013668
5,217537	0,9116365
5,228122	0,9186682
5,238147	0,9260355
5,248485	0,9328265
5,263052	0,9436737
5,27484	0,9469626
5,28951	0,961817
5,304118	0,9719283
5,314631	0,9793479
5,329772	0,9892189
5,344211	0,9992501
5,354689	1,006191
5,369814	1,015134
5,38416	1,024274
5,39442	1,030591
5,409271	1,03868
5,422856	1,046466
5,433369	1,051519
5,447585	1,058812
5,461355	1,065257
5,475636	1,071203
5,485765	1,074905
5,49933	1,080082
5,513731	1,08478
5,528643	1,089035
5,542859	1,09274
5,557439	1,095692
5,571532	1,098042
5,581666	1,099366
5,593619	1,099958
5,609828	1,101417
5,623807	1,101758
5,634339	1,101414
5,648245	1,100672
5,658341	1,099671
5,668434	1,098608
5,68338	1,096284
5,697467	1,093295
5,70766	1,091176
5,72204	1,087393
5,736545	1,083084
5,746604	1,080178
5,760928	1,074672
5,771945	1,070734
5,788062	1,06458
5,799037	1,059536
5,810056	1,054463
5,821046	1,049002
5,831393	1,043745
5,846715	1,036339
