0	0
0,02	1,002924
0,3533334	1,006812
0,4590592	0,9057935
0,5069646	0,7474111
0,547065	0,6885337
0,5623071	0,6077917
0,5750051	0,5864604
0,5837259	0,5313458
0,5991333	0,5375054
0,6070876	0,4706528
0,6193635	0,4796457
0,6280506	0,4266076
0,6386517	0,4321043
0,6471547	0,386681
0,6587881	0,3927363
0,6821868	0,3435069
0,7024285	0,3285741
0,7153643	0,2865791
0,7234046	0,2352061
0,7361925	0,2432824
0,7448452	0,1940211
0,757852	0,2002966
0,7665575	0,1519393
0,7780048	0,1588339
0,7856205	0,1179771
0,8027918	0,1292832
0,8145764	0,1080816
0,8342071	0,06998944
0,8477336	0,04506087
0,8589272	0,0402649
0,8672404	0,008297265
0,8790846	0,01991069
0,8877891	1,791533
0,9082879	1,770079
0,921218	1,721813
0,9348803	1,693314
0,9461638	1,665961
0,9574153	1,644772
0,9655997	1,624804
0,988775	1,611569
1,006514	1,577803
1,016825	1,55601
1,023733	1,544855
1,036019	1,538246
1,045145	1,5278
1,056353	1,521228
1,064	1,514284
1,075157	1,51046
1,083493	1,506097
1,097221	1,503625
1,105599	1,50135
1,11615	1,501204
1,137114	1,501797
1,147145	1,5067
1,156104	1,51097
1,163834	1,515333
1,174986	1,519894
1,185493	0,001452923
1,195955	0,0052858
1,208807	0,01466995
1,219297	0,01963824
1,227468	0,03108269
1,238422	0,02948236
1,247097	0,0435313
1,257338	0,04033554
1,265422	0,05536962
1,274737	0,04893124
1,297329	0,06429374
1,307968	0,08163953
1,325053	0,07592422
1,335506	0,08091033
1,345525	0,1034659
1,355132	0,09280002
1,362226	0,1150671
1,372507	0,09554124
1,380329	0,1209381
1,389851	0,1010331
1,398515	0,1259651
1,406131	0,1486502
1,417391	0,127463
1,425313	0,1585541
1,454417	0,1366442
1,46738	0,1762101
1,47983	0,1677691
1,486952	0,2071158
1,497537	0,1800861
1,504425	0,2148359
1,515505	0,1860821
1,523523	0,2237165
1,542439	0,1982592
1,555115	0,2108076
1,564295	0,256501
1,578948	0,2354577
1,600904	0,2896488
1,616259	0,2630863
1,625464	0,3223976
1,639041	0,3037676
1,646987	0,3571538
1,664676	0,334752
1,674853	0,352266
1,685332	0,3933965
1,69666	0,3835659
1,704507	0,42979
1,716081	0,4106737
1,724617	0,4582154
1,7357	0,4433883
1,757344	0,4890813
1,778376	0,5298264
1,791989	0,5694085
1,802785	0,5797883
1,815642	0,5802307
1,824977	0,6322653
1,834217	0,6279776
1,84291	0,6648593
1,853307	0,6593758
1,862962	0,7001432
1,881587	0,6995883
1,894351	0,73447
1,914744	0,7821144
1,928024	0,8218937
1,938836	0,8359592
1,94674	0,8736162
1,95522	0,8689742
1,963435	0,8972561
1,974435	0,8945872
1,983338	0,929489
2,005999	0,9292685
2,01965	0,9697586
2,028586	1,008085
2,03841	1,00678
2,046125	1,032404
2,070407	1,028142
2,080848	1,062548
2,09095	1,065131
2,100338	1,084809
2,111019	1,084635
2,119912	1,10291
2,129886	1,118124
2,145602	1,115973
2,155361	1,12244
2,163301	1,134334
2,172182	1,129634
2,181352	1,138215
2,191285	1,134911
2,199077	1,141978
2,217538	1,14752
2,226595	1,146145
2,235612	1,140452
2,244882	1,142254
2,255105	1,136708
2,26354	1,136154
2,277073	1,130736
2,284707	1,126605
2,296099	1,121244
2,302704	1,114956
2,31189	1,111115
2,319656	1,103827
2,32771	1,097666
2,336245	1,092348
2,344227	1,083565
2,355452	1,079839
2,381791	1,065727
2,402447	1,046434
2,414994	1,024799
2,423078	1,00106
2,433814	1,001907
2,441634	0,9795264
2,452849	0,9826738
2,461102	0,9572395
2,476765	0,9611353
2,486146	0,9229029
2,499156	0,9248829
2,507915	0,8910031
2,532152	0,8960156
2,54484	0,8596349
2,562181	0,8573885
2,573996	0,8427275
2,583016	0,8055655
2,595157	0,8177667
2,603252	0,7782345
2,614938	0,7951635
2,622913	0,7559301
2,640514	0,7750561
2,652906	0,762796
2,661738	0,7190255
2,689339	0,7382957
2,702891	3,510606
2,721993	3,460676
2,734837	3,38933
2,742129	3,340795
2,754576	3,313154
2,762125	3,265642
2,773267	3,236761
2,78162	3,19389
2,797008	3,161714
2,804576	3,102157
2,815783	3,072801
2,835477	3,029262
2,847867	2,95264
2,858515	2,904423
2,867153	2,862991
2,882688	2,829439
2,894405	2,769174
2,901957	2,723884
2,913774	9999999999
2,922201	0,45301
2,939515	0,4740285
2,946825	0,4081456
2,958151	0,4321527
2,965535	0,3895461
2,977817	0,4115964
2,998001	0,3660504
3,018832	0,3396671
3,030347	0,3100708
3,041371	0,3122476
3,052799	9999999999
3,060549	9999999999
3,074971	9999999999
3,082906	9999999999
3,0948	9999999999
3,102513	9999999999
3,114246	9999999999
3,121398	9999999999
3,133426	9999999999
3,153028	9999999999
3,171949	9999999999
3,184396	9999999999
3,195696	9999999999
3,203309	9999999999
3,214691	9999999999
3,222378	9999999999
3,239398	9999999999
3,247727	9999999999
3,260438	9999999999
3,271744	9999999999
3,2801	9999999999
3,290579	9999999999
3,318006	9999999999
3,330491	9999999999
3,341597	9999999999
3,352899	9999999999
3,361777	9999999999
3,378035	9999999999
3,385468	9999999999
